bucket,state,commodity,market,model_used,RMSE,MAE,Avg_Deviation,Directional_Accuracy,Naive_MAE,Naive_RMSE,MA7_MAE,MA7_RMSE,Improve_MAE_vs_Naive,Improve_RMSE_vs_Naive
Bucket3,Punjab,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Rajasthan,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Sikkim,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238106,49.519334935447105,0.0,0.0
Bucket3,Tamil Nadu,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Telangana,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Tripura,Potato,Wholesale,PROPHET,52.63574169073069,43.80633333333326,43.80633333333326,0.13793103448275862,43.80633333333326,52.63574169073069,41.198904761904636,50.392604556081096,0.0,0.0
Bucket3,Uttar Pradesh,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Uttarakhand,Potato,Wholesale,PROPHET,47.09155189627958,41.039999999999935,41.039999999999935,0.1724137931034483,41.039999999999935,47.09155189627958,38.432571428571315,44.75659698267259,0.0,0.0
Bucket3,West Bengal,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Mizoram,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,DNH and DD,Potato,Wholesale,PROPHET,57.56225230131279,47.80499999999993,47.80499999999993,0.06896551724137931,47.80499999999993,57.56225230131279,39.03938095238079,49.51933493544681,0.0,0.0
Bucket3,Andaman and Nicobar,Tomato,Retail,PROPHET,11.749731202599207,11.021666666666667,11.021666666666667,0.10344827586206896,11.021666666666667,11.749731202599207,16.241666666666678,16.74427613643939,0.0,0.0
Bucket3,Andhra Pradesh,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Arunachal pradesh,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Assam,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Bihar,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Chandigarh,Tomato,Retail,PROPHET,11.92824896342013,11.196333333333333,11.196333333333333,0.13793103448275862,11.196333333333333,11.92824896342013,16.074904761904758,16.593004740749357,0.0,0.0
Bucket3,Chhattisgarh,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Delhi,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,DNH and DD,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Goa,Tomato,Retail,PROPHET,11.604929412394835,10.844666666666667,10.844666666666667,0.2413793103448276,10.844666666666667,11.604929412394835,16.276095238095245,16.79222640852315,0.0,0.0
Bucket3,Gujarat,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Haryana,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Himachal Pradesh,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Jammu and Kashmir,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Jharkhand,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Karnataka,Tomato,Retail,PROPHET,11.919451469481865,11.222999999999997,11.222999999999997,0.0,11.222999999999997,11.919451469481865,16.101571428571425,16.594523096573795,0.0,0.0
Bucket3,Kerala,Tomato,Retail,PROPHET,11.721881959253247,10.946333333333337,10.946333333333337,0.27586206896551724,10.946333333333337,11.721881959253247,16.166333333333345,16.70121662235021,0.0,0.0
