bucket,state,commodity,market,state_score,stability,reliability,margin_strength,MAE,RMSE,Directional_Accuracy,rank_in_group
Bucket2,Goa,Gram Dal,Retail,0.6670938851894574,0.9328151602995683,0.5933634689127861,-8382.94,0.6853076611411382,0.9742071850194428,0.5172413793103449,2.0
Bucket2,Gujarat,Gram Dal,Retail,0.35478686933103537,0.9308627474481119,0.609950545631295,-8382.94,0.6394771791949234,0.8353403329151163,0.6551724137931034,15.0
Bucket2,Haryana,Gram Dal,Retail,0.3430420521813465,0.9308627474481119,0.6028926112774766,-8382.94,0.6586701865214233,0.8520668125243922,0.5517241379310345,33.0
Bucket2,Himachal Pradesh,Gram Dal,Retail,0.3486046190226797,0.9308627474481119,0.6062353820592165,-8382.94,0.6495243095235921,0.8363917829567535,0.6206896551724138,27.0
Bucket2,Jammu and Kashmir,Gram Dal,Retail,0.5993619877424379,0.932295501083065,0.6070283257404235,-8382.94,0.6473695832566772,0.8400005600238587,0.6896551724137931,3.0
Bucket2,Jharkhand,Gram Dal,Retail,0.3448101210430655,0.9308627474481119,0.6039551151717475,-8382.94,0.6557521823714144,0.8385359123145959,0.5862068965517241,31.0
Bucket2,Karnataka,Gram Dal,Retail,0.34540072606767674,0.9308627474481119,0.6043100335531589,-8382.94,0.6547797396649278,0.8510334448206549,0.5172413793103449,30.0
Bucket2,Kerala,Gram Dal,Retail,0.6923759388826021,0.9328436247196524,0.6055784756823648,-8382.94,0.6513136449792104,0.843931710979436,0.5517241379310345,1.0
Bucket2,Madhya Pradesh,Gram Dal,Retail,0.35063052659989646,0.9308627474481119,0.6074528316375846,-8382.94,0.6462183529611314,0.8378589037403156,0.6551724137931034,23.0
Bucket2,Maharashtra,Gram Dal,Retail,0.35091010784486665,0.9308627474481119,0.6076208432846293,-8382.94,0.6457631614384359,0.8376828324419203,0.6206896551724138,21.0
Bucket2,Meghalaya,Gram Dal,Retail,0.34932536907413747,0.9308627474481119,0.6066685098366749,-8382.94,0.648346640357543,0.8295008918222373,0.6206896551724138,26.0
