state,commodity,market,date,forecast_price
Nagaland,Moong Dal,Wholesale,2024-09-20,11171.79
Nagaland,Moong Dal,Wholesale,2024-09-21,11171.49
Nagaland,Moong Dal,Wholesale,2024-09-22,11171.19
Nagaland,Moong Dal,Wholesale,2024-09-23,11170.89
Nagaland,Moong Dal,Wholesale,2024-09-24,11170.59
Nagaland,Moong Dal,Wholesale,2024-09-25,11170.29
Nagaland,Moong Dal,Wholesale,2024-09-26,11169.99
Nagaland,Moong Dal,Wholesale,2024-09-27,11169.69
Nagaland,Moong Dal,Wholesale,2024-09-28,11169.39
Nagaland,Moong Dal,Wholesale,2024-09-29,11169.09
Nagaland,Moong Dal,Wholesale,2024-09-30,11168.79
Nagaland,Moong Dal,Wholesale,2024-10-01,11168.49
Nagaland,Mustard Oil (Packed),Retail,2024-12-09,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-10,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-11,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-12,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-13,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-14,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-15,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-16,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-17,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-18,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-19,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-20,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-21,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-22,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-23,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-24,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-25,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-26,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-27,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-28,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-29,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-30,137.7
Nagaland,Mustard Oil (Packed),Retail,2024-12-31,137.7
Nagaland,Mustard Oil (Packed),Retail,2025-01-01,137.7
Nagaland,Mustard Oil (Packed),Retail,2025-01-02,137.7
Nagaland,Mustard Oil (Packed),Retail,2025-01-03,137.7
Nagaland,Mustard Oil (Packed),Retail,2025-01-04,137.7
Nagaland,Mustard Oil (Packed),Retail,2025-01-05,137.7
Nagaland,Mustard Oil (Packed),Retail,2025-01-06,137.7
Nagaland,Mustard Oil (Packed),Retail,2025-01-07,137.7
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-02,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-03,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-04,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-05,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-06,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-07,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-08,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-09,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-10,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-11,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-12,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-13,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-14,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-15,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-16,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-17,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-18,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-19,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-20,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-21,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-22,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-23,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-24,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-25,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-26,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-27,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-28,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-29,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-09-30,12538.17
Nagaland,Mustard Oil (Packed),Wholesale,2024-10-01,12538.17
Nagaland,Onion,Retail,2024-12-09,54.84
Nagaland,Onion,Retail,2024-12-10,54.84
Nagaland,Onion,Retail,2024-12-11,54.84
Nagaland,Onion,Retail,2024-12-12,54.84
Nagaland,Onion,Retail,2024-12-13,54.84
Nagaland,Onion,Retail,2024-12-14,54.84
Nagaland,Onion,Retail,2024-12-15,54.84
Nagaland,Onion,Retail,2024-12-16,54.84
Nagaland,Onion,Retail,2024-12-17,54.84
Nagaland,Onion,Retail,2024-12-18,54.84
Nagaland,Onion,Retail,2024-12-19,54.84
Nagaland,Onion,Retail,2024-12-20,54.84
Nagaland,Onion,Retail,2024-12-21,54.84
Nagaland,Onion,Retail,2024-12-22,54.84
Nagaland,Onion,Retail,2024-12-23,54.84
Nagaland,Onion,Retail,2024-12-24,54.84
Nagaland,Onion,Retail,2024-12-25,54.84
Nagaland,Onion,Retail,2024-12-26,54.84
Nagaland,Onion,Retail,2024-12-27,54.84
Nagaland,Onion,Retail,2024-12-28,54.84
Nagaland,Onion,Retail,2024-12-29,54.84
Nagaland,Onion,Retail,2024-12-30,54.84
Nagaland,Onion,Retail,2024-12-31,54.84
Nagaland,Onion,Retail,2025-01-01,54.84
Nagaland,Onion,Retail,2025-01-02,54.84
Nagaland,Onion,Retail,2025-01-03,54.84
Nagaland,Onion,Retail,2025-01-04,54.84
Nagaland,Onion,Retail,2025-01-05,54.84
Nagaland,Onion,Retail,2025-01-06,54.84
Nagaland,Onion,Retail,2025-01-07,54.84
Nagaland,Onion,Wholesale,2024-09-02,4855.45
Nagaland,Onion,Wholesale,2024-09-03,4855.75
Nagaland,Onion,Wholesale,2024-09-04,4856.05
Nagaland,Onion,Wholesale,2024-09-05,4856.35
Nagaland,Onion,Wholesale,2024-09-06,4856.65
Nagaland,Onion,Wholesale,2024-09-07,4856.95
Nagaland,Onion,Wholesale,2024-09-08,4857.25
Nagaland,Onion,Wholesale,2024-09-09,4857.55
Nagaland,Onion,Wholesale,2024-09-10,4857.85
Nagaland,Onion,Wholesale,2024-09-11,4858.15
Nagaland,Onion,Wholesale,2024-09-12,4858.45
Nagaland,Onion,Wholesale,2024-09-13,4858.75
Nagaland,Onion,Wholesale,2024-09-14,4859.05
Nagaland,Onion,Wholesale,2024-09-15,4859.35
Nagaland,Onion,Wholesale,2024-09-16,4859.65
Nagaland,Onion,Wholesale,2024-09-17,4859.95
Nagaland,Onion,Wholesale,2024-09-18,4860.25
Nagaland,Onion,Wholesale,2024-09-19,4860.55
Nagaland,Onion,Wholesale,2024-09-20,4860.85
Nagaland,Onion,Wholesale,2024-09-21,4861.15
Nagaland,Onion,Wholesale,2024-09-22,4861.45
Nagaland,Onion,Wholesale,2024-09-23,4861.75
Nagaland,Onion,Wholesale,2024-09-24,4862.05
Nagaland,Onion,Wholesale,2024-09-25,4862.35
Nagaland,Onion,Wholesale,2024-09-26,4862.65
Nagaland,Onion,Wholesale,2024-09-27,4862.95
Nagaland,Onion,Wholesale,2024-09-28,4863.25
Nagaland,Onion,Wholesale,2024-09-29,4863.55
Nagaland,Onion,Wholesale,2024-09-30,4863.85
Nagaland,Onion,Wholesale,2024-10-01,4864.15
Nagaland,Palm Oil (Packed),Retail,2024-12-09,149.88
Nagaland,Palm Oil (Packed),Retail,2024-12-10,150.18
Nagaland,Palm Oil (Packed),Retail,2024-12-11,150.48
Nagaland,Palm Oil (Packed),Retail,2024-12-12,150.78
Nagaland,Palm Oil (Packed),Retail,2024-12-13,151.08
Nagaland,Palm Oil (Packed),Retail,2024-12-14,151.38
Nagaland,Palm Oil (Packed),Retail,2024-12-15,151.68
Nagaland,Palm Oil (Packed),Retail,2024-12-16,151.98
Nagaland,Palm Oil (Packed),Retail,2024-12-17,152.28
Nagaland,Palm Oil (Packed),Retail,2024-12-18,152.58
Nagaland,Palm Oil (Packed),Retail,2024-12-19,152.88
Nagaland,Palm Oil (Packed),Retail,2024-12-20,153.18
Nagaland,Palm Oil (Packed),Retail,2024-12-21,153.48
Nagaland,Palm Oil (Packed),Retail,2024-12-22,153.78
Nagaland,Palm Oil (Packed),Retail,2024-12-23,154.08
Nagaland,Palm Oil (Packed),Retail,2024-12-24,154.38
Nagaland,Palm Oil (Packed),Retail,2024-12-25,154.68
Nagaland,Palm Oil (Packed),Retail,2024-12-26,154.98
Nagaland,Palm Oil (Packed),Retail,2024-12-27,155.28
Nagaland,Palm Oil (Packed),Retail,2024-12-28,155.58
Nagaland,Palm Oil (Packed),Retail,2024-12-29,155.88
Nagaland,Palm Oil (Packed),Retail,2024-12-30,156.18
Nagaland,Palm Oil (Packed),Retail,2024-12-31,156.48
Nagaland,Palm Oil (Packed),Retail,2025-01-01,156.78
Nagaland,Palm Oil (Packed),Retail,2025-01-02,157.08
Nagaland,Palm Oil (Packed),Retail,2025-01-03,157.38
Nagaland,Palm Oil (Packed),Retail,2025-01-04,157.68
Nagaland,Palm Oil (Packed),Retail,2025-01-05,157.98
Nagaland,Palm Oil (Packed),Retail,2025-01-06,158.28
Nagaland,Palm Oil (Packed),Retail,2025-01-07,158.58
Nagaland,Palm Oil (Packed),Wholesale,2024-09-02,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-03,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-04,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-05,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-06,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-07,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-08,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-09,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-10,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-11,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-12,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-13,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-14,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-15,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-16,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-17,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-18,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-19,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-20,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-21,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-22,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-23,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-24,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-25,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-26,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-27,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-28,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-29,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-09-30,15500.0
Nagaland,Palm Oil (Packed),Wholesale,2024-10-01,15500.0
Nagaland,Potato,Retail,2024-12-09,31.78
Nagaland,Potato,Retail,2024-12-10,31.84
Nagaland,Potato,Retail,2024-12-11,31.89
Nagaland,Potato,Retail,2024-12-12,31.95
Nagaland,Potato,Retail,2024-12-13,32.01
Nagaland,Potato,Retail,2024-12-14,32.06
Nagaland,Potato,Retail,2024-12-15,32.12
Nagaland,Potato,Retail,2024-12-16,32.17
Nagaland,Potato,Retail,2024-12-17,32.23
Nagaland,Potato,Retail,2024-12-18,32.28
Nagaland,Potato,Retail,2024-12-19,32.34
Nagaland,Potato,Retail,2024-12-20,32.4
Nagaland,Potato,Retail,2024-12-21,32.45
Nagaland,Potato,Retail,2024-12-22,32.51
Nagaland,Potato,Retail,2024-12-23,32.56
Nagaland,Potato,Retail,2024-12-24,32.62
Nagaland,Potato,Retail,2024-12-25,32.68
Nagaland,Potato,Retail,2024-12-26,32.73
Nagaland,Potato,Retail,2024-12-27,32.79
Nagaland,Potato,Retail,2024-12-28,32.84
Nagaland,Potato,Retail,2024-12-29,32.9
Nagaland,Potato,Retail,2024-12-30,32.95
Nagaland,Potato,Retail,2024-12-31,33.01
Nagaland,Potato,Retail,2025-01-01,33.07
Nagaland,Potato,Retail,2025-01-02,33.12
Nagaland,Potato,Retail,2025-01-03,33.18
Nagaland,Potato,Retail,2025-01-04,33.23
Nagaland,Potato,Retail,2025-01-05,33.29
Nagaland,Potato,Retail,2025-01-06,33.35
Nagaland,Potato,Retail,2025-01-07,33.4
Nagaland,Potato,Wholesale,2024-09-02,3433.96
Nagaland,Potato,Wholesale,2024-09-03,3434.26
Nagaland,Potato,Wholesale,2024-09-04,3434.56
Nagaland,Potato,Wholesale,2024-09-05,3434.86
Nagaland,Potato,Wholesale,2024-09-06,3435.16
Nagaland,Potato,Wholesale,2024-09-07,3435.46
Nagaland,Potato,Wholesale,2024-09-08,3435.76
Nagaland,Potato,Wholesale,2024-09-09,3436.06
Nagaland,Potato,Wholesale,2024-09-10,3436.36
Nagaland,Potato,Wholesale,2024-09-11,3436.66
Nagaland,Potato,Wholesale,2024-09-12,3436.96
Nagaland,Potato,Wholesale,2024-09-13,3437.26
Nagaland,Potato,Wholesale,2024-09-14,3437.56
Nagaland,Potato,Wholesale,2024-09-15,3437.86
Nagaland,Potato,Wholesale,2024-09-16,3438.16
Nagaland,Potato,Wholesale,2024-09-17,3438.46
Nagaland,Potato,Wholesale,2024-09-18,3438.76
Nagaland,Potato,Wholesale,2024-09-19,3439.06
Nagaland,Potato,Wholesale,2024-09-20,3439.36
Nagaland,Potato,Wholesale,2024-09-21,3439.66
Nagaland,Potato,Wholesale,2024-09-22,3439.96
Nagaland,Potato,Wholesale,2024-09-23,3440.26
Nagaland,Potato,Wholesale,2024-09-24,3440.56
Nagaland,Potato,Wholesale,2024-09-25,3440.86
Nagaland,Potato,Wholesale,2024-09-26,3441.16
Nagaland,Potato,Wholesale,2024-09-27,3441.46
Nagaland,Potato,Wholesale,2024-09-28,3441.76
Nagaland,Potato,Wholesale,2024-09-29,3442.06
Nagaland,Potato,Wholesale,2024-09-30,3442.36
Nagaland,Potato,Wholesale,2024-10-01,3442.66
Nagaland,Rice,Retail,2024-12-09,42.6
Nagaland,Rice,Retail,2024-12-10,42.6
Nagaland,Rice,Retail,2024-12-11,42.6
Nagaland,Rice,Retail,2024-12-12,42.6
Nagaland,Rice,Retail,2024-12-13,42.6
Nagaland,Rice,Retail,2024-12-14,42.6
Nagaland,Rice,Retail,2024-12-15,42.6
Nagaland,Rice,Retail,2024-12-16,42.6
Nagaland,Rice,Retail,2024-12-17,42.6
Nagaland,Rice,Retail,2024-12-18,42.6
Nagaland,Rice,Retail,2024-12-19,42.6
Nagaland,Rice,Retail,2024-12-20,42.6
Nagaland,Rice,Retail,2024-12-21,42.6
Nagaland,Rice,Retail,2024-12-22,42.6
Nagaland,Rice,Retail,2024-12-23,42.6
Nagaland,Rice,Retail,2024-12-24,42.6
Nagaland,Rice,Retail,2024-12-25,42.6
Nagaland,Rice,Retail,2024-12-26,42.6
Nagaland,Rice,Retail,2024-12-27,42.6
Nagaland,Rice,Retail,2024-12-28,42.6
Nagaland,Rice,Retail,2024-12-29,42.6
Nagaland,Rice,Retail,2024-12-30,42.6
Nagaland,Rice,Retail,2024-12-31,42.6
Nagaland,Rice,Retail,2025-01-01,42.6
Nagaland,Rice,Retail,2025-01-02,42.6
Nagaland,Rice,Retail,2025-01-03,42.6
Nagaland,Rice,Retail,2025-01-04,42.6
Nagaland,Rice,Retail,2025-01-05,42.6
Nagaland,Rice,Retail,2025-01-06,42.6
Nagaland,Rice,Retail,2025-01-07,42.6
Nagaland,Rice,Wholesale,2024-09-02,3920.84
Nagaland,Rice,Wholesale,2024-09-03,3920.54
Nagaland,Rice,Wholesale,2024-09-04,3920.24
Nagaland,Rice,Wholesale,2024-09-05,3919.94
Nagaland,Rice,Wholesale,2024-09-06,3919.64
Nagaland,Rice,Wholesale,2024-09-07,3919.34
Nagaland,Rice,Wholesale,2024-09-08,3919.04
Nagaland,Rice,Wholesale,2024-09-09,3918.74
Nagaland,Rice,Wholesale,2024-09-10,3918.44
Nagaland,Rice,Wholesale,2024-09-11,3918.14
Nagaland,Rice,Wholesale,2024-09-12,3917.84
Nagaland,Rice,Wholesale,2024-09-13,3917.54
Nagaland,Rice,Wholesale,2024-09-14,3917.24
Nagaland,Rice,Wholesale,2024-09-15,3916.94
Nagaland,Rice,Wholesale,2024-09-16,3916.64
Nagaland,Rice,Wholesale,2024-09-17,3916.34
Nagaland,Rice,Wholesale,2024-09-18,3916.04
Nagaland,Rice,Wholesale,2024-09-19,3915.74
Nagaland,Rice,Wholesale,2024-09-20,3915.44
Nagaland,Rice,Wholesale,2024-09-21,3915.14
Nagaland,Rice,Wholesale,2024-09-22,3914.84
Nagaland,Rice,Wholesale,2024-09-23,3914.54
Nagaland,Rice,Wholesale,2024-09-24,3914.24
Nagaland,Rice,Wholesale,2024-09-25,3913.94
Nagaland,Rice,Wholesale,2024-09-26,3913.64
Nagaland,Rice,Wholesale,2024-09-27,3913.34
Nagaland,Rice,Wholesale,2024-09-28,3913.04
Nagaland,Rice,Wholesale,2024-09-29,3912.74
Nagaland,Rice,Wholesale,2024-09-30,3912.44
Nagaland,Rice,Wholesale,2024-10-01,3912.14
Nagaland,Salt Pack (Iodised),Retail,2024-12-09,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-10,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-11,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-12,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-13,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-14,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-15,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-16,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-17,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-18,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-19,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-20,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-21,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-22,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-23,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-24,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-25,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-26,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-27,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-28,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-29,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-30,17.55
Nagaland,Salt Pack (Iodised),Retail,2024-12-31,17.55
Nagaland,Salt Pack (Iodised),Retail,2025-01-01,17.55
Nagaland,Salt Pack (Iodised),Retail,2025-01-02,17.55
Nagaland,Salt Pack (Iodised),Retail,2025-01-03,17.55
Nagaland,Salt Pack (Iodised),Retail,2025-01-04,17.55
Nagaland,Salt Pack (Iodised),Retail,2025-01-05,17.55
Nagaland,Salt Pack (Iodised),Retail,2025-01-06,17.55
Nagaland,Salt Pack (Iodised),Retail,2025-01-07,17.55
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-02,1426.24
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-03,1426.3
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-04,1426.37
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-05,1426.43
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-06,1426.49
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-07,1426.55
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-08,1426.61
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-09,1426.67
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-10,1426.73
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-11,1426.79
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-12,1426.86
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-13,1426.92
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-14,1426.98
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-15,1427.04
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-16,1427.1
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-17,1427.16
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-18,1427.22
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-19,1427.28
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-20,1427.35
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-21,1427.41
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-22,1427.47
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-23,1427.53
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-24,1427.59
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-25,1427.65
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-26,1427.71
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-27,1427.77
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-28,1427.84
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-29,1427.9
Nagaland,Salt Pack (Iodised),Wholesale,2024-09-30,1427.96
Nagaland,Salt Pack (Iodised),Wholesale,2024-10-01,1428.02
Nagaland,Soya Oil (Packed),Retail,2024-12-09,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-10,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-11,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-12,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-13,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-14,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-15,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-16,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-17,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-18,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-19,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-20,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-21,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-22,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-23,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-24,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-25,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-26,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-27,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-28,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-29,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-30,147.1
Nagaland,Soya Oil (Packed),Retail,2024-12-31,147.1
Nagaland,Soya Oil (Packed),Retail,2025-01-01,147.1
Nagaland,Soya Oil (Packed),Retail,2025-01-02,147.1
Nagaland,Soya Oil (Packed),Retail,2025-01-03,147.1
Nagaland,Soya Oil (Packed),Retail,2025-01-04,147.1
Nagaland,Soya Oil (Packed),Retail,2025-01-05,147.1
Nagaland,Soya Oil (Packed),Retail,2025-01-06,147.1
Nagaland,Soya Oil (Packed),Retail,2025-01-07,147.1
Nagaland,Soya Oil (Packed),Wholesale,2024-09-02,13051.43
Nagaland,Soya Oil (Packed),Wholesale,2024-09-03,13051.13
Nagaland,Soya Oil (Packed),Wholesale,2024-09-04,13050.83
Nagaland,Soya Oil (Packed),Wholesale,2024-09-05,13050.53
Nagaland,Soya Oil (Packed),Wholesale,2024-09-06,13050.23
Nagaland,Soya Oil (Packed),Wholesale,2024-09-07,13049.93
Nagaland,Soya Oil (Packed),Wholesale,2024-09-08,13049.63
Nagaland,Soya Oil (Packed),Wholesale,2024-09-09,13049.33
Nagaland,Soya Oil (Packed),Wholesale,2024-09-10,13049.03
Nagaland,Soya Oil (Packed),Wholesale,2024-09-11,13048.73
Nagaland,Soya Oil (Packed),Wholesale,2024-09-12,13048.43
Nagaland,Soya Oil (Packed),Wholesale,2024-09-13,13048.13
Nagaland,Soya Oil (Packed),Wholesale,2024-09-14,13047.83
Nagaland,Soya Oil (Packed),Wholesale,2024-09-15,13047.53
Nagaland,Soya Oil (Packed),Wholesale,2024-09-16,13047.23
Nagaland,Soya Oil (Packed),Wholesale,2024-09-17,13046.93
Nagaland,Soya Oil (Packed),Wholesale,2024-09-18,13046.63
Nagaland,Soya Oil (Packed),Wholesale,2024-09-19,13046.33
Nagaland,Soya Oil (Packed),Wholesale,2024-09-20,13046.03
Nagaland,Soya Oil (Packed),Wholesale,2024-09-21,13045.73
Nagaland,Soya Oil (Packed),Wholesale,2024-09-22,13045.43
Nagaland,Soya Oil (Packed),Wholesale,2024-09-23,13045.13
Nagaland,Soya Oil (Packed),Wholesale,2024-09-24,13044.83
Nagaland,Soya Oil (Packed),Wholesale,2024-09-25,13044.53
Nagaland,Soya Oil (Packed),Wholesale,2024-09-26,13044.23
Nagaland,Soya Oil (Packed),Wholesale,2024-09-27,13043.93
Nagaland,Soya Oil (Packed),Wholesale,2024-09-28,13043.63
Nagaland,Soya Oil (Packed),Wholesale,2024-09-29,13043.33
Nagaland,Soya Oil (Packed),Wholesale,2024-09-30,13043.03
Nagaland,Soya Oil (Packed),Wholesale,2024-10-01,13042.73
Nagaland,Sugar,Retail,2024-12-09,50.18
Nagaland,Sugar,Retail,2024-12-10,50.18
Nagaland,Sugar,Retail,2024-12-11,50.18
Nagaland,Sugar,Retail,2024-12-12,50.18
Nagaland,Sugar,Retail,2024-12-13,50.18
Nagaland,Sugar,Retail,2024-12-14,50.18
Nagaland,Sugar,Retail,2024-12-15,50.18
Nagaland,Sugar,Retail,2024-12-16,50.18
Nagaland,Sugar,Retail,2024-12-17,50.18
Nagaland,Sugar,Retail,2024-12-18,50.18
Nagaland,Sugar,Retail,2024-12-19,50.18
Nagaland,Sugar,Retail,2024-12-20,50.18
Nagaland,Sugar,Retail,2024-12-21,50.18
Nagaland,Sugar,Retail,2024-12-22,50.18
Nagaland,Sugar,Retail,2024-12-23,50.18
Nagaland,Sugar,Retail,2024-12-24,50.18
Nagaland,Sugar,Retail,2024-12-25,50.18
Nagaland,Sugar,Retail,2024-12-26,50.18
Nagaland,Sugar,Retail,2024-12-27,50.18
Nagaland,Sugar,Retail,2024-12-28,50.18
Nagaland,Sugar,Retail,2024-12-29,50.18
Nagaland,Sugar,Retail,2024-12-30,50.18
Nagaland,Sugar,Retail,2024-12-31,50.18
Nagaland,Sugar,Retail,2025-01-01,50.18
Nagaland,Sugar,Retail,2025-01-02,50.18
Nagaland,Sugar,Retail,2025-01-03,50.18
